row_names	input	filtered	denoisedF	denoisedR	merged	nosingletons	nochimeras	percent_singletons	percent_chimeras	percent_retained_of_total
SD20_16A_01	33238	25945	25924	25681	24730	24717	23591	0.0525677315002042	4.55556904155034	70.9759913352187
SD20_24_05	39585	30746	30621	30293	29160	28976	19509	0.631001371742116	32.6718663721701	49.2838196286472
SD20_27_02	33289	20728	20710	20708	20365	20365	20009	0	1.74809722563222	60.1069422331701
SD20_28_01	44034	34467	34380	34421	32994	32944	32258	0.151542704734197	2.08232151529869	73.2570286596721
SD20_30_01	43641	34472	34400	34230	32760	32706	30715	0.164835164835168	6.08756803033083	70.3810636786508
SD21_08_01	35093	22953	22866	22751	19018	18676	16715	1.79829635082554	10.5001070893125	47.6305815974696
SD21_19_01	41641	27047	26552	26710	16300	15914	9902	2.3680981595092	37.7780570566796	23.7794481400543
SD21_27_01	41545	30821	30612	30571	25640	25388	16356	0.982839313572555	35.5758626122578	39.3693585268985
SD21_28_01	36304	28099	28035	28054	26868	26803	21870	0.241923477743043	18.404656195202	60.241295724989
SD22_39_01	29215	20143	20024	20023	17669	17531	15831	0.781028920708579	9.69710798014944	54.1879171658395
SD23_29_01	35712	27133	27037	27070	25883	25873	20058	0.0386353977514204	22.4751671626792	56.1659946236559
SD23_40_04	28077	18253	18229	18204	17501	17422	17406	0.451402776984182	0.0918379060957335	61.9938027567048
SD24_50_01	28417	21820	21742	21741	20854	20837	15682	0.081519133020052	24.7396458223353	55.1852764190449
SD27_40_02	34192	23312	23232	23263	21402	21336	21113	0.308382394168774	1.04518185226846	61.748362189986
SD3_26_04	23329	16582	16503	16470	15755	15700	14480	0.349095525230084	7.77070063694268	62.0686698958378
SD3_36_02	28777	21223	21085	21022	20409	20251	18595	0.774168259101387	8.17737395684163	64.6175765368176
SD3_40_01	23904	15858	15773	15808	14770	14767	14594	0.0203114421123871	1.17153111667908	61.0525435073628
SD3_40_04	28964	19955	19864	19910	18754	18740	18505	0.0746507411752191	1.25400213447172	63.8896561248446
SD3_40_12	22896	15517	15455	15453	14488	14480	13748	0.055218111540583	5.05524861878453	60.0454227812718
SD4_25_03	39130	28006	27946	27929	26497	26253	22701	0.920858965165877	13.5298822991658	58.0143112701252
SD4_27_01	36574	28622	28595	28582	27731	27720	27185	0.0396667988893284	1.93001443001442	74.3287581341937
SD4_40_01	25407	19181	19138	18999	18601	18585	18079	0.0860168808128492	2.72262577347323	71.1575550045263
SD4_40_07	44837	30593	30568	30463	28860	28748	28659	0.388080388080397	0.30958675386114	63.9181925641769
SD6_27_03	39610	30162	30101	29889	28922	28914	19179	0.0276606043842094	33.66881095663	48.4195910123706
SD6_36_01	34937	26746	26691	26583	25625	25363	23355	1.02243902439024	7.91704451366164	66.8488994475771
SD7_26_01	26385	20189	20141	20125	19304	19291	18917	0.0673435557397397	1.93872790420403	71.696039416335
SD7_26_03	35226	27904	27844	27826	26520	26445	25781	0.282805429864254	2.51087162034412	73.1874183841481
SD7_28_05	29706	23050	22952	22940	18534	18520	18126	0.0755368511924104	2.12742980561555	61.017976166431
SD7_28_08	65680	42552	42459	42423	40319	40157	39239	0.401795679456342	2.28602734267999	59.7426918392205
SD7_39_07	48072	17076	16901	16935	8209	8114	6974	1.15726641491047	14.0497904855805	14.5074055583292
SD7_39_14	18250	13069	12964	12992	12295	12264	10247	0.252135014233417	16.4465101108937	56.1479452054795
SD7_39_16	51828	34927	34652	34771	29433	28563	21906	2.95586586484559	23.3063753807373	42.266728409354
SD7_40_06	32570	21947	21858	21342	20119	19827	19342	1.45136438192753	2.44615927775256	59.385937979736
SD8_29_06	42940	33592	33484	33485	32581	32115	28224	1.43028145238023	12.1158337225596	65.7289240801118
SD9_08_02	36289	23747	23502	23612	13625	13414	10094	1.54862385321101	24.7502609214254	27.8155915015569
SD9_09_07	43843	31224	31190	31036	29586	29503	17874	0.280538092340976	39.4163305426567	40.7681956070524
SD9_09_08	27291	19589	19256	19447	13900	13872	11811	0.201438848920859	14.8572664359862	43.2780037374959
SD9_40_04	37561	24678	24558	24510	12103	12016	11095	0.718830042138308	7.66478029294274	29.5386171827161
SD9_40_05	30006	20374	20222	20219	13684	13527	11974	1.14732534346682	11.4807422192652	39.9053522628808
W10_11_01	33977	23506	23414	23118	4024	4001	2691	0.571570576540765	32.7418145463634	7.92006357241663
W15_36_01	32079	23480	23425	23443	17415	17391	17384	0.137812230835493	0.0402507043873186	54.1912154368902
W16_05_01	40227	30862	30758	30712	28908	28820	26900	0.304414003044144	6.6620402498265	66.870509856564
W16_13_01	37871	25469	25394	25133	24700	24690	24158	0.0404858299595077	2.15471850951803	63.790235272372
W17_13_01	29865	21092	20979	20959	19605	19353	17777	1.28538638102525	8.14344029349455	59.5245270383392
W17_18_02	43551	29187	28962	29041	15940	15791	12041	0.934755332496863	23.7477043885758	27.6480448210144
W17_19_01	43073	29588	29552	29243	27968	27768	22587	0.715102974828369	18.6581676750216	52.4388828268289
W18_08_01	36439	28714	28666	28665	27514	27498	27158	0.058152213418623	1.23645356025894	74.5300364993551
W18_08_05	44942	34442	34422	34298	33106	33096	32471	0.0302060049537829	1.8884457336234	72.250901161497
W18_10_01	40940	32010	31919	31703	30500	30461	29511	0.127868852459017	3.11874199796462	72.0835368832438
W18_10_02	38549	29125	29080	28906	27751	27745	27120	0.0216208424921689	2.2526581366012	70.3520195076396
W18_11_03	42091	29398	29207	29210	20119	19647	17286	2.34604105571847	12.0171018476103	41.0681618398232
W18_13_01	33121	25679	25653	25655	24838	24838	24290	0	2.20629680328528	73.337157694514
W18_14_01	44524	33136	33078	33003	32070	31878	25669	0.598690364826936	19.4773825208608	57.6520528254425
W18_16_02	32241	25240	25086	25147	22850	22713	21515	0.599562363238519	5.2745123937833	66.731801122794
W18_16_03	42319	34138	34079	33936	32504	32495	32103	0.0276888998277229	1.20633943683643	75.8595429948723
W18_18_02	31558	20905	20788	20843	18397	18354	17378	0.233733760939288	5.31764193091423	55.0668610178085
W18_30_01	29048	21617	21588	21584	20824	20824	19282	0	7.40491740299655	66.3797851831451
W18_34_02	36177	27012	26860	26876	23505	23400	17384	0.446713465220157	25.7094017094017	48.052630124112
W18_40_01	28794	22568	22539	22534	21676	21662	21224	0.0645875622808632	2.02197396362294	73.7098006529138
W19_08_04	35695	27424	27330	27362	26533	26452	24543	0.305280217088153	7.21684560713746	68.7575290656955
W19_09_03	37721	29602	29561	29488	28299	28268	27614	0.109544506873036	2.31357011461724	73.2059065242173
W19_09_05	39621	31211	31189	31160	29846	29826	29023	0.0670106546941014	2.6922819016965	73.2515585169481
W19_09_06	23427	17861	17842	17835	15717	15707	12568	0.06362537379907	19.984720188451	53.6475007470013
W19_13_01	43121	33271	33218	33230	32027	32020	30747	0.0218565585287394	3.97564022485946	71.3040050091603
W19_40_01	25389	20115	20096	20098	19284	19284	19077	0	1.07342874922215	75.1388396549687
W19_40_03	42578	33247	33211	33219	31888	31888	31316	0	1.79377822378324	73.549720512941
W2_26_05	25624	17866	17686	17782	17460	17358	16221	0.584192439862534	6.55029381265123	63.3039338120512
W20_05_05	41985	32855	32796	32818	31649	31545	29039	0.328604379285281	7.94420668885719	69.1651780397761
W20_10_01	34194	27039	26994	26991	25915	25910	25304	0.0192938452633626	2.33886530297183	74.0012867754577
W20_18_03	40591	29331	29249	29232	28111	27989	20206	0.433993810252204	27.8073528886348	49.779507772659
W20_18_05	37928	28145	28053	28076	27085	26911	18092	0.642422004799698	32.7709858422207	47.7009069816494
W20_18_06	49381	38242	38145	38209	35147	35147	34100	0	2.97891711952656	69.0548996577631
W20_18_08	42094	30867	30750	30769	29677	29595	20322	0.276308252181821	31.3329954384186	48.2776642751936
W21_15_01	38098	29163	29104	29067	27352	27289	25878	0.230330505995909	5.1705815530067	67.9248254501549
W21_15_02	49076	37560	37395	37393	35988	35984	34782	0.0111148160497976	3.34037349933304	70.8737468416334
W21_16_03	42490	28785	28577	28502	26846	26421	25925	1.58310362810103	1.87729457628402	61.0143563191339
W21_18_03	37469	27918	27822	27753	26854	26648	17550	0.767111044909512	34.1413989792855	46.8387200085404
W21_18_04	41669	32402	32347	32328	31112	31052	28103	0.192851632810488	9.49697281978617	67.4434231683026
W22_15_01	34988	24390	24098	24192	21841	21503	18278	1.54754818918548	14.9979072687532	52.2407682634046
W23_02_01	41488	31723	31631	31273	30305	30103	28790	0.666556673816203	4.36169152576156	69.393559583494
W23_02_02	38989	29714	29656	29654	28708	28555	26388	0.532952487111601	7.58886359656803	67.6806278693991
W23_18_01	18365	11605	11468	11431	8300	8189	6876	1.33734939759036	16.0337037489315	37.4407841001906
W3_18_06	59547	42147	42087	42070	37127	37044	34876	0.223556980095353	5.85249973005075	58.5688615715317
W3_36_01	34245	23475	23126	23277	13944	13757	11034	1.34107860011474	19.7935596423639	32.2207621550591
W4_11_01	48693	39221	39177	39165	37734	37734	36050	0	4.46281867811523	74.035282278767
W4_30_04	46922	34955	34890	34380	32786	32576	30819	0.640517293966937	5.39354125736739	65.6813435062444
W5_29_01	47578	36562	36521	36271	34746	34746	33246	0	4.31704368848213	69.8768338307621
W7_02_01	32405	23573	23453	23460	20216	20064	18130	0.751879699248121	9.63915470494418	55.9481561487425
W7_02_05	45601	31946	31854	31799	29990	29545	21262	1.48382794264755	28.0352005415468	46.6261704787176
W7_08_01	41049	30952	30905	30889	29651	29618	28949	0.111294728676953	2.25876156391384	70.5230334478306
W7_18_07	44074	32089	31920	31997	30058	29787	22899	0.901590258832925	23.124181689999	51.9558016063893
W7_25_02	58685	46390	46318	46296	42521	42344	40056	0.41626490440018	5.40336293217457	68.2559427451649
W8_10_01	47170	34365	34204	34045	16861	16806	14345	0.326196548247438	14.643579673926	30.4112783548866
W8_10_02	41496	30186	30126	29954	13605	13573	11373	0.235207644248433	16.2086495247919	27.4074609600925
W8_12_01	34978	17579	17435	17385	16574	16348	13096	1.36358151321346	19.8923415708343	37.4406769969695
W8_18_04	31803	23075	23020	22900	12130	12074	11779	0.461665292662815	2.4432665231075	37.0373864100871
W8_18_08	29214	14338	14206	14257	10078	10039	9925	0.386981543957134	1.13557127203904	33.9734373930307
W8_25_02	27987	21789	21761	21742	20702	20682	20153	0.096609023282781	2.55777971182671	72.0084324865116
W9_10_02	33069	23135	23074	23042	3877	3864	2507	0.335310807325257	35.1190476190476	7.58111826786416
W9_10_03	51100	34356	34290	34295	3309	3300	2309	0.271985494106985	30.030303030303	4.51859099804305
W9_11_01	37045	25948	25847	25819	8987	8971	6938	0.178034939356849	22.6619106008249	18.7285733567283
W9_17_01	41449	31784	31682	31616	25532	25430	21446	0.39949866833777	15.6665355878883	51.7406933822288
W9_19_01	34634	23362	23279	23335	125	125	115	0	8	0.332043656522492
W9_20_01	31880	17209	17161	17144	9430	9429	8717	0.0106044538706271	7.55117191642805	27.3431618569636
W9_23A_02	49144	33860	33829	33828	322	322	212	0	34.1614906832298	0.431385316620544
